,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332
249,30267,10056,35270,13937,47989,18716,3023,13153,18376,30613,35669,47911,39238,31951,15637,36073,24902,38216,28870,42349,3477,3261,18829,37924,8827,896,41558,30924,17072,9814,3152,19960,22983,10777,13644,8808,6524,21124,33027,31138,47475,15573,22129,5660,6283,41301,12428,1403,38981,7902,10247,38261,44746,20750,48064,28136,3705,29540,16568,19871,14907,3520,40534,4370,27565,49776,30175,13614,12644,11221,44153,45058,22101,28510,47342,28891,683,176,33383,40253,1664,5153,17,22320,16887,12422,43807,33044,9570,18687,14587,48715,6985,12468,46478,37746,28362,10124,32226,10801,27392,3581,10839,25286,18455,2885,48973,1379,25324,42588,45096,48537,11771,18077,10831,2298,38029,22190,43776,10445,16024,26903,17005,41008,38507,26013,38311,31272,21400,5601,16406,46404,33851,48714,1134,12096,45717,44425,23877,49118,41089,20533,38372,47090,49826,10058,33245,36757,3794,46685,33581,27760,14576,26769,12102,39744,25429,13186,25952,32470,38047,43634,39649,36661,21771,40914,33163,42505,26085,39063,40490,29994,6419,1654,1698,817,17501,14567,26405,41899,26080,27591,1510,39764,5392,1138,6514,15566,45320,18998,22969,24971,20315,16180,25715,30728,32739,8072,25053,8814,32085,24032,8089,754,7607,40033,20209,19721,9114,22336,45926,19177,34240,9268,28194,46387,32076,23682,294,42005,6052,33592,5909,32274,15151,32522,36740,7183,7627,23908,16543,5315,11623,25794,11837,31653,6517,3249,32069,38453,47566,9979,13421,837,49701,27393,5708,8902,35024,41847,41217,47315,47309,7340,38831,737,34231,28290,6103,22506,39730,35519,38609,17784,9182,23467,25094,14238,44544,29579,41220,11045,14900,10483,2783,47285,26596,27291,9008,27580,15213,28004,42679,32856,32363,31774,20379,48489,41949,21758,44792,18412,38378,18613,2984,33013,18099,26838,27375,29317,21505,41873,43616,10762,5009,4826,36444,42390,45400,28645,15703,36343,7245,11774,49133,7891,8224,10447,4920,30238,36719,8084,2716,14700,24018,2685,18742,30355,22270,1086,346,34246,23261
250,31666,1668,43723,34970,36227,46002,14982,46734,19202,48234,27187,26952,3638,15949,26828,17132,44116,1082,47926,11539,22684,16649,38852,9521,26122,35304,31771,2906,16692,3033,40631,1125,7254,18371,22142,17415,30972,7474,48202,16927,13565,15998,25316,29970,773,29111,4473,4428,19044,1105,2800,10581,39748,34334,48492,6295,14719,38555,1613,34246,4098,26935,7693,39561,38087,23122,5716,32938,39844,12508,6527,44595,14457,39553,37793,26346,24899,21520,16623,6983,42372,7742,42638,25378,11234,25348,18942,16107,47954,27948,16937,8924,45210,18686,21591,38309,46911,26273,23869,43057,42916,16348,36288,5056,11760,32450,1705,18614,26065,9443,26375,10721,39254,36740,27143,32082,28669,3116,8257,22407,12792,38946,4435,15951,39104,17299,8070,616,1357,13117,12033,14591,27614,22718,34951,48853,28989,14325,46789,30261,3591,15676,30751,46159,39305,36041,2113,33566,41953,21436,21061,23897,41978,4443,12436,39359,23194,26138,24873,25851,39606,17014,42172,12687,41480,22227,12509,42224,37813,39005,34083,9239,31373,10319,7556,30530,23580,37565,35243,12352,963,33998,42555,43970,8241,23790,44770,38864,21788,37307,13215,43284,43190,12719,43401,30864,37628,42051,5466,24006,3299,38736,6608,49903,12625,32092,27941,43895,13999,46651,16169,15044,7917,5609,19989,8172,49150,5834,31770,33203,3135,48980,28398,33811,111,23794,25877,30788,29372,28619,43003,44392,39498,17034,6680,8168,38506,37731,9062,34216,42934,44194,22636,11084,36938,22152,15814,11680,33332,45784,24019,3849,47170,41338,30783,33676,5199,38383,8469,47397,47280,49270,39659,2141,130,17027,42052,45105,6302,24702,37838,28723,5727,36504,48483,11191,17162,15205,6293,7120,37782,10093,45150,22085,47,5466,13836,33299,23443,20134,43567,46655,18897,45431,29875,34040,8845,10459,3169,14492,33672,13681,11983,48861,22080,10396,40585,44534,23453,35751,28743,18470,39193,9644,40181,39258,24427,19643,28650,22667,7458,34015,1338,14761,26685,11990,47968,26985,24791,14201,45342,30248,27746
251,20354,6479,24710,49406,33205,24454,20494,14077,22470,38122,46984,20744,19120,7969,5550,30763,23317,27435,4636,31796,4687,48825,28632,14345,41232,32863,4931,7311,10430,1449,28476,6435,29355,24739,24603,28317,41578,8547,20498,19853,2278,17035,13502,47141,31347,27783,41243,12894,24260,8550,28349,13061,49449,18731,19907,48965,20862,8769,20455,19206,29742,36910,20171,24887,13654,23030,28754,49875,30376,4650,10142,18634,35191,36532,28535,6614,30124,11060,33441,30367,20843,48311,40522,16975,49709,3851,25451,1592,46633,43822,21824,34686,44902,47641,13550,26941,15289,10846,49058,19557,31619,38734,6671,36873,10516,2397,3474,45964,7865,3030,18796,34644,23989,43906,37008,12590,23134,16103,15145,33807,26024,10169,34660,46747,5416,22444,41083,13419,44600,33881,24686,42692,49276,4279,8765,42540,38808,37941,35663,17553,4585,20636,38750,22082,10444,21471,17874,1980,3775,10865,43951,16621,23425,29992,1652,37457,8039,46712,46222,18511,24783,44195,27152,548,48192,36554,14937,11434,25099,3732,6505,10492,5832,23184,18028,32634,49488,26612,43490,48467,42726,8991,563,45321,3813,7108,11819,3392,36971,44800,39292,49329,40893,47528,9540,7379,31788,17264,15151,18552,43755,20512,29879,36083,13896,10348,41064,19810,24457,27040,41480,45703,32658,17164,16663,40336,18885,15023,47455,5348,40269,11136,1965,25359,9841,10195,24590,41935,33964,3506,10482,13646,783,7107,39794,45543,4233,3983,31224,34750,34641,42660,47315,23950,31928,140,10157,29864,12789,3032,43015,8644,46656,8754,35508,17791,2427,46080,14661,18792,21721,25698,29650,46841,10459,18306,18884,5813,31961,2406,40506,29601,41787,46426,16799,38510,5903,14074,1965,40974,2865,18622,10983,34125,39245,8193,44376,16082,20650,22522,14783,44914,5967,35730,18694,43360,31038,7544,27503,33065,7546,34536,26211,28355,36061,27658,37003,38531,43586,41279,20164,9101,20713,29376,22485,39111,33741,4379,29786,33257,23841,7092,37102,48134,28758,48309,6500,13062,30296,6185,26654,10136,16117
252,22522,43821,22482,11274,18801,20187,33820,17812,49865,18438,30987,7820,12585,37800,29106,34966,8098,25661,35349,46428,47210,8229,27324,1135,21520,14121,14586,4464,8387,45788,33569,42626,38943,38849,23768,49840,36155,32158,26568,34521,40353,4301,30253,8713,39530,42319,21312,36326,22581,17232,37808,16619,14158,8562,27405,12385,44072,20842,8115,4032,16209,34289,35255,39603,20893,21264,39985,18024,33969,7522,5172,13853,24373,19500,27226,7490,30008,3621,14360,40430,16440,14167,5783,16403,18587,14197,36789,93,15406,49791,3972,18144,23930,36960,19395,5687,484,10369,37758,33079,13660,35864,39159,38336,17641,24528,33541,44196,33460,43709,10822,41251,8212,27459,31913,17216,8776,22827,30734,24785,9079,9457,22214,46290,13448,48867,27676,21630,34318,8717,18916,8858,49501,12990,36148,42520,2821,29690,7435,9262,45603,24372,23135,8798,16946,38083,25378,31506,49372,28414,5797,3774,46966,19610,44023,37914,11264,39723,39144,33326,48273,12005,40892,16652,22296,21073,18245,41775,12909,16291,30443,45984,15825,43019,28201,10605,23187,22974,23204,44029,1922,1196,32160,17769,40741,23342,1784,13163,34201,46425,18500,3948,33167,31330,28888,39318,30736,1998,29258,42223,48240,11357,49501,25114,31434,8300,12693,5457,41316,47235,24015,45146,47070,44114,44770,43682,27074,8769,6570,41782,32731,5723,45892,39601,6062,39759,47784,5473,47157,43397,49278,35626,14270,35548,33505,44883,16462,14320,15898,17421,15508,12357,30315,29343,33099,41368,36355,24505,20577,13224,14473,20193,43419,38627,41729,34832,14847,34968,43554,28814,17709,3539,23680,42300,25621,40902,2018,45130,36832,43176,6001,39003,47605,33244,26603,11141,18812,23881,4605,5928,10111,30351,20645,11260,32358,35690,9228,36145,45549,4213,46314,19125,20023,36728,26880,44955,261,28044,27557,41532,3799,24537,27396,35562,41100,21183,13091,37263,15995,20000,7540,31447,18181,11462,20687,30005,30268,34404,10509,1822,33643,41663,41598,11683,2618,48633,24015,4845,43593,23453,17688,48967,14298
253,1181,14912,13286,36374,37261,14168,8805,3495,14526,8157,21031,7881,34448,27308,3840,40018,29736,46111,10049,18624,34876,10231,24207,45256,40273,9046,9393,25283,32300,28467,18978,27037,25747,13824,41456,4569,41566,32853,6817,18893,49866,12455,20500,28133,47181,6044,38039,47592,49067,49967,49504,36842,48949,81,38459,45035,44212,41832,16747,47374,43841,42527,32807,4545,3212,8460,32112,41076,44826,19400,24438,10865,13388,49317,5996,1588,19134,13892,48779,8875,8612,11071,40537,15694,45187,37644,32995,35845,29727,48529,1492,43829,37699,46213,25747,23082,7856,3617,27513,39837,43831,39257,2095,30495,24012,35721,48534,1303,16034,34739,38266,41277,23426,24278,45499,30119,47482,6848,20843,4804,18330,33917,2600,17138,5005,46044,1660,49662,42923,41965,44230,7058,29392,45359,10006,35954,23129,23543,33804,15602,28729,11385,45411,35204,12264,22222,45866,6244,28988,21983,34339,2221,34510,12715,48618,26697,14761,32779,15040,33032,46015,44030,5833,1371,42900,25485,14206,11511,13689,6287,3166,12844,172,15577,32878,35241,49900,42021,3857,20991,45866,44187,20454,19737,20314,44506,31387,42778,21872,2293,14501,47847,29155,7207,36644,27384,13987,3006,45078,30089,5232,2208,35064,30419,46179,32322,1928,48262,44231,27916,31469,10461,48673,30866,45903,48173,19358,7544,28782,19426,29153,14358,5220,18361,9862,5040,44127,42029,40998,21018,32419,22252,41772,24214,521,36058,24262,16204,38913,41226,32813,7145,40033,23354,35917,15730,22478,27069,34199,12781,9033,21714,26171,22652,33875,41843,9086,13017,11533,35618,24393,33784,24310,20385,30138,5267,14174,31397,6225,38077,9668,33313,5385,9898,1497,43255,22606,23987,40337,25682,29896,15948,24940,22793,28945,43429,45437,34992,15200,2342,42542,15324,7646,24315,48099,41180,8542,7998,5840,23550,47220,3844,4184,22352,33127,37894,26696,1620,23132,21328,48673,32570,26710,11410,30264,26913,31470,19276,30218,44080,26850,23388,18743,28194,27511,17316,46368,21922,34143,44859,48964,1150,39858
254,38275,9886,20208,16777,26670,10779,28492,14687,18032,41411,49814,30758,38815,2419,40016,36371,3486,32181,30206,43933,34823,4160,9329,1280,49742,26338,9542,34390,18483,4950,12266,6552,48672,46199,23671,38725,41729,43896,34056,5893,1019,11987,2703,42508,44583,9976,40922,10560,26626,2942,17163,18118,48960,37720,9625,42076,21475,1626,29881,14473,684,24690,33569,44339,14855,27267,17873,21934,6082,7513,28566,36292,31439,2983,36261,35700,19335,14880,5835,12621,10588,36777,36781,40150,34310,26329,15308,42372,40945,38132,32142,29012,115,41205,18873,8337,44344,18556,6666,9875,40179,43809,35673,39144,6776,21262,23455,16172,49401,44009,19544,13240,30627,16481,42413,20566,1325,21821,11369,30812,12081,19275,46286,4127,15226,27930,37479,20402,12087,43583,19019,31739,27538,14978,2820,46086,27912,38104,47794,39518,15153,42527,8898,42964,39656,4064,22198,17576,33924,49637,49301,13923,15645,30961,18250,12765,6826,28534,24203,27393,32380,43125,14064,2838,5525,25535,35434,12963,22498,13353,45330,47824,26687,527,37954,597,31964,5271,37338,28526,1789,48616,4054,18400,20762,42914,36372,38596,32287,28351,36321,7541,17103,19013,11761,18512,10839,10449,9643,30884,33129,18387,11320,41134,49716,11662,47475,34321,8293,17556,22860,41459,36349,33199,42821,24865,34964,23755,22504,30121,35479,26504,34441,27151,27434,37707,12414,22818,10989,38618,48270,6825,27766,29310,28392,24731,46340,48387,28839,33925,7897,36309,41252,9285,1636,5012,3687,35758,22594,27477,32106,32648,47491,22925,28548,36682,21672,31145,47685,20108,36064,17426,4145,13720,30092,30526,21309,39868,22063,45301,13961,31305,45388,20394,19723,42831,27111,38430,15039,18008,11610,29169,41192,49342,6093,35837,30606,2009,29491,30373,21552,7106,29012,27581,17971,25220,835,4977,14937,41693,16153,23843,13667,29185,34652,46786,30714,49352,37706,8754,31137,22927,40449,48847,25578,21402,33303,3237,2885,14592,49217,4490,16003,28438,21484,28358,44062,10766,18337,16397,5630,15534,25720
255,31740,48162,8143,30937,29401,12054,22799,43394,13067,34487,21580,30266,21309,7207,5501,659,49076,49163,43843,12143,37120,48193,30146,3571,49005,11317,3153,2803,45009,14931,38268,36948,38628,34929,26621,9031,35610,38737,44418,4363,30186,48032,13103,29996,38816,47763,9660,44510,22821,24939,9713,19631,26920,10764,30618,46191,25710,46831,23889,36029,20541,39778,6253,14574,4502,45387,9813,6112,11414,30105,11338,17682,21070,7555,21357,42579,5342,1308,31305,8082,37206,30683,23992,46002,19483,1863,47875,45386,46824,33610,37928,13866,34691,26927,41955,28762,12164,1600,18381,14137,20215,17533,19645,15702,12087,21890,38447,35359,42329,47829,1146,6588,18575,11805,18652,17925,49413,49092,22283,25475,1922,35497,49425,22630,34925,39352,34295,20987,33117,48937,29195,22499,49742,20279,6509,23813,41769,7859,18101,46359,17302,44356,23409,17729,16435,11995,30136,30370,10328,29643,21460,32970,35348,47874,26804,17680,19509,41481,1314,25920,41949,1433,30675,32516,25282,16304,2788,38357,9186,35028,20029,46202,2321,28577,18774,6657,12220,21139,29670,25569,27158,15893,27555,3011,22919,31501,10078,21186,11078,30429,20688,46836,32265,47401,39567,24297,49095,3971,19594,25069,38744,47708,35074,35794,7635,36939,18826,23344,34017,3547,21750,9033,31885,8978,16271,30634,35241,37073,24191,18344,43999,43897,46507,43343,13700,5244,40453,36570,1111,29586,48924,39016,10711,43425,39516,29391,23167,23777,3323,30117,22587,31691,49171,27531,27231,20591,1752,11345,48221,49928,12830,30150,27455,13135,217,10380,41675,46167,11252,13178,49203,30664,34853,23754,25284,5776,18459,496,22173,18572,25885,37341,22047,41769,41352,5456,15239,28885,20184,36014,26104,37189,1470,491,21423,26439,38018,3034,21795,38631,17863,17725,10833,44473,38546,5338,38527,5196,32435,41519,47151,25847,26603,3807,39189,44769,31000,15776,31732,24751,48372,43560,16325,29007,39722,2047,28846,19163,49897,24390,28268,13310,3351,34755,2330,24752,17048,19765,45104,38565,41176,29487,18228
256,25812,10593,5355,45735,31938,15760,46616,39804,19365,25369,44427,18371,41166,47338,2108,29169,23187,10392,5860,14681,18924,26348,12678,4542,25225,34479,43884,31964,14526,38441,10327,3576,48129,33886,14338,23945,622,13442,13381,851,26371,13816,35521,32555,39562,6670,49701,1712,16550,27439,21885,24950,39385,41644,7566,40058,14176,11143,48463,39298,6101,31891,27132,17035,8181,30927,36537,38311,27022,32781,14921,211,26213,25331,19013,14659,18826,46632,6072,35910,40883,22372,34630,8424,22908,26296,22733,29439,2725,32273,556,29665,17983,923,3405,8017,13284,45715,44524,28991,14164,44743,32211,22744,6986,42608,34269,6944,15383,22341,22770,28669,17293,40781,45939,694,17564,19029,21689,46865,39473,3724,39587,22270,33031,18192,16021,43601,49388,23204,24336,1098,15861,46595,15109,11477,42220,13007,9094,18790,26239,6215,16635,14490,31146,22598,9998,8259,4996,10192,37638,26678,24104,22370,22350,25290,43122,7585,14494,46230,43427,11347,6154,33136,6632,15195,21008,12562,22251,46359,27841,49504,33086,42350,41577,20854,5100,14132,16932,21534,6488,40100,49861,31526,34468,41602,20508,36951,26701,42096,31331,27260,25976,20884,2664,26313,32035,37490,42391,15801,18437,11599,33197,36225,22746,29078,20088,29332,5966,551,25997,42044,13034,2852,13167,25633,13599,951,24308,34842,37565,45078,40999,26264,46746,9000,32424,33109,20696,16511,12872,501,49960,27254,1484,41362,19267,10012,18851,21049,7247,44715,46149,9551,9724,30707,5687,37687,24917,37286,34819,26784,22089,36154,40786,32459,5800,11494,34685,4140,39680,45538,48572,48119,29386,7472,35772,40056,33867,18885,6872,38521,14905,32042,1838,2261,22775,30393,20191,42259,32054,32041,7716,43687,47953,10830,25596,45480,11302,19800,32596,20371,40625,6949,49257,44272,15360,48517,39364,36834,38187,49332,4695,33544,32107,41434,21653,9387,1217,33662,21784,38318,40979,14094,24045,7550,25496,18766,18435,4572,15284,36133,29484,3459,49056,20090,5434,7258,5119,41908,39523,42645,41844
257,13063,24912,44678,9418,35201,4814,18139,23686,24091,5184,42469,13855,46378,6993,29200,25573,5423,15698,48923,1552,47635,47353,3487,38929,42203,33231,46155,36581,28076,26589,16774,11573,17139,45267,7064,19873,49457,17254,30760,15259,17463,22284,15909,12368,39122,49421,49651,20995,40730,23001,11973,39530,5702,28687,4588,48872,17049,26261,31642,2786,44519,34316,2604,37894,18391,10064,31998,49434,16760,23865,34997,19763,38427,37121,5253,18727,9432,2607,16491,14990,8901,30719,28856,44294,44176,37324,42524,15599,47380,24939,35862,44818,5464,11485,43268,5896,43580,5773,41700,43688,1514,6441,6670,48537,21861,2373,27305,44045,19906,37691,48827,7302,25491,30877,14230,48892,32712,4646,9882,43393,12588,35556,38552,38237,5149,12941,1227,43013,48680,22277,9081,19131,8348,49013,36278,39613,43352,34739,23350,28320,2973,29431,36599,14667,5433,30163,48715,44416,31807,18226,32322,36176,16459,9075,13425,14037,13862,9445,31951,11890,20645,7159,22260,4250,41197,46383,42433,38708,4808,48058,21929,17952,31396,32037,4324,26578,39398,17666,18293,5167,25562,6480,32316,27076,10539,35690,25442,2804,47627,49890,9475,19148,4860,16197,18576,5489,12606,49627,7166,10915,27283,19830,25266,21775,28141,14566,14998,18666,46268,35212,36103,38689,44768,17799,42016,10494,45228,11985,40423,43899,14993,39660,7748,6824,8891,31458,806,18153,26736,11761,1079,37387,20796,27103,39944,6553,47190,40173,34643,2240,47885,31526,49768,12052,4368,39756,2470,15365,44622,10905,33067,21235,8782,31311,2488,31547,47283,1728,49908,348,42394,29527,22963,27166,45587,37845,20210,45444,8296,7186,11668,32026,21928,15186,42284,10038,39325,4896,48862,23405,24168,36535,38658,37863,48318,4002,14353,13737,7084,37955,39959,19090,17862,20101,40054,5839,13247,20523,25144,23057,15130,25397,19161,41604,12126,18385,12604,10112,23147,35123,13762,11144,11830,661,19910,27055,44722,6082,42104,2531,37629,30763,34662,3699,2461,29046,24248,26189,7,3052,38850,42701,28969
258,22136,32365,20701,6424,47362,16908,31000,15865,35522,9443,28457,47574,22245,30571,40589,1091,18310,3579,16386,18583,18172,9511,47519,883,16696,38183,42351,27900,45470,4140,38996,8247,17416,43067,49847,37090,24193,11336,40682,44451,11815,32692,18761,44121,8151,36345,46725,48155,29375,391,5142,20820,45738,19880,21638,34900,34413,27868,35530,4122,12163,38451,37399,45388,47797,35706,49513,27950,23423,12956,12962,11997,1888,8664,19140,31479,48096,46408,12504,3013,29489,47337,13702,3585,22800,32729,44705,10282,25741,46826,11822,14022,11622,43108,26446,41002,13637,22184,47782,1741,24852,14019,7364,10069,23409,12175,49609,48657,33996,18478,25067,12497,46122,19094,22800,30810,42099,48917,5781,30542,1737,45687,27755,45987,30019,18683,14136,44181,10526,7988,36380,47241,49743,1863,18926,33545,27597,46118,266,42275,718,33516,2435,25626,30785,22667,21549,18400,44219,34870,5501,8232,15522,4988,10319,32612,6535,9720,34934,8587,930,27084,4684,28246,18915,6354,27544,47836,6957,28611,37407,34125,37252,24637,21389,3243,48121,36476,37553,4825,25054,6753,38570,36339,5530,23923,44099,13544,37859,43869,42734,14784,34874,47760,46539,10659,45275,14746,30518,47785,21919,43656,30209,12206,46973,25172,3408,30625,24867,30912,20417,32896,27023,45473,46434,184,46501,40378,36946,5564,33940,6400,30125,21997,7874,24258,45127,7277,17936,16255,19993,44735,29317,23623,42852,8976,21139,27749,3377,25013,14693,26399,9967,37579,128,26860,3297,29540,46809,8626,44973,38851,11732,32214,27360,44206,45104,3008,16606,17541,13671,33654,49117,48782,46413,41041,10070,45915,4771,24163,36592,32269,23968,18849,48257,42940,18335,48516,20832,15598,18122,42002,42580,30596,19739,6941,8484,23972,32086,9249,37149,9048,13429,29446,42606,29210,44349,38375,48749,27042,30649,33982,20068,48818,27951,22794,34359,4392,30875,40549,49340,4305,23466,48182,17565,33395,9481,18415,2825,34081,12432,8180,44872,9376,11411,30562,14812,32035,26864,31715,48994,37399,41583
259,5248,20082,26408,46918,13118,49276,9868,20484,11673,47978,47203,31644,41759,35260,5119,5536,28364,27320,35637,45600,13643,33524,14053,39778,20398,28516,48035,46940,13005,13144,42685,43399,1861,37402,23950,38232,43395,26350,23417,30580,1801,28789,9314,47757,15908,16385,18869,39462,23787,47146,8105,5949,40542,44424,27399,39869,6520,7396,19116,5396,49793,48104,40705,23874,7671,27775,37886,14054,40063,16309,45381,39678,7229,30762,43383,7285,10920,40956,25596,37612,4281,6362,35419,17436,25809,24430,6729,34878,9464,2195,14105,32785,19591,21561,16735,45787,11157,42373,13886,31618,5263,23853,18739,10893,6460,34008,13635,19538,18823,7666,2365,20714,21264,10525,26963,14669,34646,14605,43961,33371,49324,24449,42329,3115,398,43451,1475,13830,43480,10475,39764,17797,37471,22711,49544,9490,6662,16976,17722,13950,10018,5684,15338,14412,29984,47240,44837,33268,31384,4602,26511,979,19835,42345,7458,45966,49063,21521,5725,46925,31416,38445,41181,24871,45319,17590,22774,3898,34134,5645,17487,11893,12224,28406,16645,24389,3375,23410,46331,43542,11331,18212,37013,47596,27224,36156,5804,25933,30508,12789,18064,9756,10890,41096,21098,18819,16844,6628,32697,43449,45233,23967,22065,7369,41272,10616,25390,20354,27131,24061,42463,10826,28548,23693,34354,8122,5820,23491,24561,43581,16806,12660,13725,7541,17440,25988,2833,8649,37319,48675,6857,33342,36680,23504,7606,49964,17032,6977,5327,9513,49736,25934,41209,8621,18870,8709,2502,17680,5271,20843,664,17002,18107,14028,13765,48568,3492,7021,47861,8821,43373,34997,18103,34785,31309,26930,21872,25824,22622,10261,30601,24928,37200,30975,18873,29256,16655,30988,7731,5249,30209,38967,12523,15919,24567,39523,11296,44592,12277,21156,31990,23078,45128,18957,26355,36038,33016,13456,10684,45347,47193,28870,34297,41346,43222,46800,41044,24025,3826,41473,44138,26456,13928,43177,11417,7525,16053,3275,43863,17110,4634,38525,34482,8802,38065,41064,24316,7330,45972,42735,2852,12887,30129
